,frame_id,coord,tracklet_id
2820,638,[444.06939583 291.07871752],3
2821,638,[610.65289003 487.5593289 ],5
2822,638,[232.47937038 464.80780167],23
2823,639,[704.84662358 298.51170803],10
2824,639,[444.16372556 291.06927624],3
2825,639,[611.59425373 487.86607904],5
2826,639,[232.5456326  465.01452503],23
2827,640,[705.16166184 297.76674449],10
2828,640,[445.08513045 291.89843067],3
2829,640,[615.7304373  487.76375093],5
2830,640,[231.72668345 464.87376018],23
2831,641,[705.45528183 296.77862636],10
2832,641,[445.32126027 292.54149575],3
2833,641,[617.47067202 488.32337216],5
2834,641,[232.11628691 464.12070301],23
2835,642,[709.46750006 296.45872786],10
2836,642,[446.44241473 291.60082909],3
2837,642,[619.87025092 487.90616635],5
2838,642,[233.31378122 460.36716664],23
2839,643,[708.58410725 295.97202403],10
2840,643,[446.5981208  292.79280254],3
2841,643,[621.84203691 488.53200974],5
2842,643,[234.16383301 458.9231306 ],23
2843,644,[709.53022292 295.91647951],10
2844,644,[446.53814685 293.69665902],3
2845,644,[623.12669866 489.24661618],5
2846,644,[235.4835165  458.45276009],23
2847,645,[710.70708689 294.63811961],10
2848,645,[446.86350522 291.56803329],3
2849,645,[622.07678603 487.32853851],5
2850,645,[236.73140183 457.5964954 ],23
2851,646,[712.63282563 293.15905053],10
2852,646,[447.85478376 289.91103674],3
2853,646,[622.74664996 486.64786011],5
2854,646,[238.06560975 456.91009763],23
2855,647,[714.83101293 292.14475115],10
2856,647,[448.58840872 287.44390496],3
2857,647,[623.24065521 486.38312793],5
2858,647,[239.08570746 457.19402404],23
2859,648,[719.02822652 291.57882116],10
2860,648,[449.37777969 284.08133903],3
2861,648,[624.83684548 486.02725293],5
2862,648,[239.78143258 456.67529273],23
2863,649,[720.6060895 292.1121576],10
2864,649,[451.06142078 282.66378277],3
2865,649,[625.77742519 485.60171486],5
2866,649,[239.57005886 456.40039782],23
2867,650,[720.42994843 292.84439544],10
2868,650,[442.8982202  271.16108787],3
2869,650,[626.85717767 485.96490241],5
2870,650,[241.55693204 454.69715094],23
2871,651,[720.08374404 292.22702742],10
2872,651,[440.03459283 265.98904352],3
2873,651,[627.42567409 485.97951981],5
2874,651,[243.23735466 454.02741169],23
2875,652,[720.65050734 291.82848642],10
2876,652,[438.40457667 262.1278452 ],3
2877,652,[627.09683636 485.45672667],5
2878,652,[244.06434541 453.99373291],23
2879,653,[721.12459614 291.32223146],10
2880,653,[437.50149053 259.91399935],3
2881,653,[628.1220122  484.90714497],5
2882,653,[247.86875056 455.40742232],23
2883,654,[720.85518277 290.34516853],10
2884,654,[438.10078872 259.09644086],3
2885,654,[628.16074086 481.15877426],5
2886,654,[250.68559733 455.60031989],23
2887,655,[720.1136821  287.25746608],10
2888,655,[436.54972829 255.95932496],3
2889,655,[627.68673624 483.30299203],5
2890,655,[251.98938324 455.3065729 ],23
2891,656,[720.61166501 286.79336283],10
2892,656,[438.29167948 254.47074153],3
2893,656,[626.83001103 483.94943541],5
2894,656,[252.16754521 454.93242699],23
2895,657,[719.42658353 287.78309651],10
2896,657,[440.20149217 255.32564447],3
2897,657,[627.45419476 480.50873858],5
2898,657,[252.43143191 454.47709193],23
2899,657,[973.62343678 119.49978421],31
2900,658,[717.47641695 288.16641852],10
2901,658,[441.50011856 255.70376948],3
2902,658,[629.28022788 479.78417482],5
2903,658,[250.98838022 454.05097636],23
2904,659,[716.41109843 288.3391261 ],10
2905,659,[442.34906574 256.0532581 ],3
2906,659,[628.72212873 478.93709091],5
2907,659,[249.57620553 452.06704359],23
2908,660,[714.98360773 287.83578791],10
2909,660,[440.60956004 251.63611629],3
2910,660,[627.03738606 478.48846461],5
2911,660,[251.50990914 447.65694377],23
2912,661,[717.55425607 283.97621859],10
2913,661,[439.86420877 250.81493337],3
2914,661,[626.50151635 478.995092  ],5
2915,661,[261.86282459 429.54822605],23
2916,662,[718.23923659 281.39649838],10
2917,662,[439.36276376 252.16141167],3
2918,662,[624.25082387 478.45584879],5
2919,662,[283.86174032 416.25427679],23
2920,663,[722.10654736 276.55566047],10
2921,663,[440.86051468 256.67536419],3
2922,663,[618.35282637 479.39104591],5
2923,663,[314.22220981 405.34908601],23
2924,664,[724.29881129 264.59775893],10
2925,664,[443.08418083 261.53549072],3
2926,664,[609.86314639 480.99385891],5
2927,664,[355.25317699 409.14484755],23
2928,665,[722.86973062 254.4152843 ],10
2929,665,[443.18661729 260.25094937],3
2930,665,[604.63147323 480.86440891],5
2931,665,[373.25376632 408.53768697],23
2932,666,[723.26890385 244.90090048],10
2933,666,[443.03492584 263.92132624],3
2934,666,[602.72915739 481.65645718],5
2935,666,[374.1389948  413.16119331],23
2936,667,[725.62033402 236.21654327],10
2937,667,[442.3136759  266.56987495],3
2938,667,[603.02011247 475.38889625],5
2939,667,[372.28490269 407.38211539],23
2940,667,[405.70189819 352.36109009],34
2941,668,[727.9799368  235.39477786],10
2942,668,[440.33410651 265.18284368],3
2943,668,[604.0068183  470.50601043],5
2944,668,[369.998278   404.05508362],23
2945,668,[406.83177529 351.38325455],34
2946,669,[730.35396433 237.60508644],10
2947,669,[439.43167852 263.44050777],3
2948,669,[607.96583934 468.14433754],5
2949,669,[367.9473169  409.38147649],23
2950,669,[403.18197311 353.76809448],34
2951,670,[732.06486044 237.10770117],10
2952,670,[437.19053769 258.60126975],3
2953,670,[607.23146335 466.77795371],5
2954,670,[367.98987976 411.12950986],23
2955,670,[977.54726053 101.816759  ],31
2956,671,[738.49548883 244.6593309 ],10
2957,671,[438.97617438 245.71066179],3
2958,671,[605.77911496 465.1132901 ],5
2959,671,[363.52264537 405.0647944 ],23
2960,671,[976.15121826 108.93863243],31
2961,672,[743.80911511 249.12911477],10
2962,672,[451.08061844 249.73857404],3
2963,672,[599.41660687 463.30689279],5
2964,672,[357.5683336  403.82893623],23
2965,672,[971.83293211 130.37256041],31
2966,673,[746.22342536 251.7695806 ],10
2967,673,[455.12034092 235.45066963],3
2968,673,[597.28584165 461.6978855 ],5
2969,673,[350.88457132 405.97459447],23
2970,673,[970.17692799 146.25949457],31
2971,674,[746.04690393 251.49919465],10
2972,674,[466.43704328 228.69154008],3
2973,674,[601.09876364 461.96075141],5
2974,674,[347.46245687 407.29556837],23
2975,675,[744.88901639 252.12800225],10
2976,675,[480.69153918 224.89468375],3
2977,675,[596.58310287 463.99707203],5
2978,675,[344.41992881 407.78684287],23
2979,676,[743.34560174 253.16666663],10
2980,676,[496.41536123 221.82993302],3
2981,676,[595.64487639 463.99680576],5
2982,676,[343.9760123 406.6970609],23
2983,677,[742.69030514 251.39204748],10
2984,677,[501.87202142 220.44516215],3
2985,677,[594.13063179 462.40831963],5
2986,677,[343.6474243  406.33480663],23
2987,678,[744.50346586 251.19683972],10
2988,678,[504.2055911  221.84268038],3
2989,678,[600.293625   463.18931239],5
2990,678,[343.29137844 407.20704223],23
2991,679,[750.59866371 256.39560834],10
2992,679,[500.88369417 223.17442198],3
2993,679,[603.50695076 463.12282808],5
2994,679,[343.52783495 407.73480621],23
2995,680,[749.67737394 260.33734705],10
2996,680,[502.30895494 221.62887051],3
2997,680,[604.82761054 463.59062349],5
2998,680,[344.4881926  407.79308709],23
2999,681,[749.14367295 265.77425527],10
3000,681,[503.79036014 220.41637839],3
3001,681,[604.5260594  463.70453974],5
3002,681,[344.82031709 407.84052112],23
3003,682,[748.03658199 268.26308429],10
3004,682,[505.40811587 220.77870684],3
3005,682,[603.67625345 463.7718333 ],5
3006,682,[344.97600924 408.22213724],23
3007,683,[747.34991818 269.1957108 ],10
3008,683,[507.25039459 225.59721395],3
3009,683,[605.68100076 463.80494284],5
3010,683,[345.09158714 407.94353669],23
3011,684,[747.27494801 265.29251   ],10
3012,684,[503.48868045 224.72882245],3
3013,684,[605.21683812 465.06170837],5
3014,684,[343.65704784 412.33252827],23
3015,685,[745.12961108 264.81425453],10
3016,685,[498.45151345 229.08053823],3
3017,685,[606.78150136 466.11683675],5
3018,685,[342.942226   413.88585669],23
3019,686,[743.39283404 260.65426379],10
3020,686,[492.8843806  233.55630557],3
3021,686,[605.98837739 465.83872682],5
3022,686,[343.26348091 414.37987574],23
3023,687,[742.79033543 257.91869358],10
3024,687,[490.98373264 236.56773343],3
3025,687,[606.03496049 465.14737098],5
3026,687,[343.99800034 414.18864953],23
3027,688,[740.78186928 256.90543812],10
3028,688,[490.90242781 239.04511517],3
3029,688,[606.49446884 464.34452211],5
3030,688,[342.9656984  414.11277847],23
3031,689,[737.68949738 257.52452825],10
3032,689,[491.01925486 240.41240923],3
3033,689,[606.54129904 464.35944578],5
3034,689,[344.638547   414.57478767],23
3035,690,[734.71150377 257.94658165],10
3036,690,[491.39930297 240.90094818],3
3037,690,[608.78967598 464.33112634],5
3038,690,[345.66639337 414.75303995],23
3039,691,[736.51691883 257.3261307 ],10
3040,691,[492.00310763 241.63770574],3
3041,691,[609.05715131 464.41295243],5
3042,691,[346.00959528 414.94234224],23
3043,692,[739.04086926 256.63655122],10
3044,692,[492.35062724 242.05868457],3
3045,692,[609.42200486 464.71459484],5
3046,692,[345.95033799 415.63019577],23
3047,692,[853.49197388  79.41207733],35
3048,693,[745.24819845 251.01265653],10
3049,693,[492.46637266 241.76205854],3
3050,693,[610.41786758 465.16433762],5
3051,693,[345.09363596 416.1417252 ],23
3052,693,[842.30722356  74.73811674],35
3053,694,[750.45021441 249.91045341],10
3054,694,[493.07694774 241.87589566],3
3055,694,[609.74981806 466.04928717],5
3056,694,[345.64999374 416.72460242],23
3057,694,[817.26152381  72.430304  ],35
3058,695,[744.68763409 251.53421977],10
3059,695,[493.41475523 242.37182162],3
3060,695,[609.72821552 466.67156504],5
3061,695,[346.37243634 417.12796609],23
3062,695,[815.01608979  77.61579798],35
3063,696,[742.68425782 252.42864909],10
3064,696,[497.82558334 243.66198385],3
3065,696,[611.05191522 468.22712999],5
3066,696,[345.96384314 417.25012534],23
3067,696,[674.13614063 103.42143735],35
3068,697,[742.48322231 253.86090883],10
3069,697,[498.72358116 245.03602644],3
3070,697,[610.93181294 469.25944433],5
3071,697,[346.29611075 417.07189767],23
3072,697,[609.85228849 120.36883781],35
3073,698,[743.778558   256.75509519],10
3074,698,[498.23760368 245.49926561],3
3075,698,[611.09976272 469.72126106],5
3076,698,[346.8185136  416.98635037],23
3077,698,[584.04134246 121.16685139],35
3078,699,[741.723152  253.9985386],10
3079,699,[496.89392844 244.5688613 ],3
3080,699,[612.15197977 469.94515206],5
3081,699,[346.64406417 411.47216136],23
3082,699,[583.55111398 109.08732332],35
3083,699,[854.06755371  95.62488251],37
3084,700,[738.04732108 256.36457838],10
3085,700,[494.81232039 244.43367226],3
3086,700,[613.62234418 469.83420588],5
3087,700,[348.28603729 409.67088249],23
3088,700,[610.08863727 100.1596292 ],35
3089,701,[740.81509058 256.31327448],10
3090,701,[493.24413936 241.87983324],3
3091,701,[613.00088722 469.1337841 ],5
3092,701,[349.04042704 408.1089236 ],23
3093,701,[671.49920896 162.48290685],35
3094,702,[743.3269218  258.79034435],10
3095,702,[493.21466572 241.37040551],3
3096,702,[612.03736784 469.72681533],5
3097,702,[349.74677069 413.40444851],23
3098,702,[695.32728471 184.31713984],35
3099,702,[864.79791709 103.42020165],37
3100,703,[744.38115197 257.40928845],10
3101,703,[493.37599238 240.94885083],3
3102,703,[612.57079108 471.17265271],5
3103,703,[349.91147892 414.58145104],23
3104,704,[745.50932559 258.27315438],10
3105,704,[493.79385711 240.89725126],3
3106,704,[612.47706441 471.4646165 ],5
3107,704,[350.11715096 414.80369821],23
3108,705,[745.63222326 255.9077621 ],10
3109,705,[494.91567356 241.61368565],3
3110,705,[613.80867109 471.64029474],5
3111,705,[350.62305845 415.2753226 ],23
3112,706,[749.85357967 256.44944427],10
3113,706,[494.92600661 241.753135  ],3
3114,706,[613.88652436 471.53746342],5
3115,706,[351.65414072 415.14507358],23
3116,707,[751.02384765 255.10080313],10
3117,707,[495.30978742 241.84185317],3
3118,707,[610.80531286 471.90995014],5
3119,707,[352.29651485 415.36213057],23
3120,708,[749.28919925 252.61105925],10
3121,708,[494.8889995  241.03152543],3
3122,708,[609.61624385 471.6563097 ],5
3123,708,[352.825912   415.56441831],23
3124,708,[667.18407422 220.46622501],35
3125,709,[758.4519938  253.76662952],10
3126,709,[494.14673011 239.89738445],3
3127,709,[607.29725113 471.57908898],5
3128,709,[353.76520603 415.82125343],23
3129,709,[694.91198735 197.7531441 ],35
3130,709,[686.85914446 131.20619059],37
3131,710,[751.25948509 251.95244867],10
3132,710,[492.92792436 238.52429374],3
3133,710,[607.80551318 471.22517183],5
3134,710,[352.63579945 410.71588483],23
3135,710,[707.3175828  115.07503601],37
3136,711,[746.39964206 250.51517545],10
3137,711,[492.81035282 238.14851896],3
3138,711,[609.28410723 470.93250836],5
3139,711,[352.414286   409.24312208],23
3140,712,[745.6420295 249.1731413],10
3141,712,[492.59707077 237.78384507],3
3142,712,[609.38571673 470.94566439],5
3143,712,[352.17902376 408.16056483],23
3144,713,[743.98861387 249.87730324],10
3145,713,[492.01896016 237.93741021],3
3146,713,[611.19197266 471.23971484],5
3147,713,[353.40044246 413.51413123],23
3148,714,[742.70199364 253.69794862],10
3149,714,[492.10244949 238.19620287],3
3150,714,[610.32865655 470.58814287],5
3151,714,[354.33467215 416.32561049],23
3152,715,[741.01431695 255.28276763],10
3153,715,[491.70082129 237.86620352],3
3154,715,[610.8790893 470.6616754],5
3155,715,[355.42737642 416.91993869],23
3156,716,[741.35943403 259.39692689],10
3157,716,[492.38655886 237.40140633],3
3158,716,[613.15917116 471.81387498],5
3159,716,[355.87135155 417.42268498],23
3160,717,[739.54706825 259.90833537],10
3161,717,[492.49152616 237.05794596],3
3162,717,[611.80643945 472.4525832 ],5
3163,717,[356.38536609 417.66260729],23
3164,717,[932.05871582 163.20423431],39
3165,718,[735.08657654 261.29030188],10
3166,718,[492.73239421 236.89985186],3
3167,718,[613.06560272 473.10020456],5
3168,718,[356.5694788  417.77394578],23
3169,718,[929.10047702 185.43046072],39
3170,719,[733.1062644  258.48378379],10
3171,719,[492.78849518 236.56405017],3
3172,719,[613.8385528  473.64499845],5
3173,719,[356.62625156 417.84719978],23
3174,719,[918.98696989 199.1736209 ],39
3175,720,[734.20714826 258.94127411],10
3176,720,[493.13007022 236.44174057],3
3177,720,[613.79649029 473.70731967],5
3178,720,[356.15423595 417.92843268],23
3179,720,[915.9104939 199.3034532],39
3180,721,[737.97153901 256.6049083 ],10
3181,721,[493.34719488 236.67269072],3
3182,721,[612.69250614 473.69284661],5
3183,721,[355.83769903 417.88908288],23
3184,721,[920.30531255 194.32235079],39
3185,722,[743.28303785 254.72381951],10
3186,722,[493.41648061 235.77896548],3
3187,722,[612.20282391 473.32755091],5
3188,722,[355.61620137 418.01416486],23
3189,723,[745.0314347  252.93076154],10
3190,723,[493.597216  235.7910345],3
3191,723,[611.87427539 473.29140359],5
3192,723,[355.65850374 418.07704673],23
3193,724,[747.17292988 252.31659579],10
3194,724,[493.33691341 235.96006762],3
3195,724,[611.53615096 473.1166525 ],5
3196,724,[355.73779005 418.27529463],23
3197,725,[746.84823463 249.66490795],10
3198,725,[493.17904211 236.14531455],3
3199,725,[611.96581368 472.86898596],5
3200,725,[355.91374317 418.39477925],23
3201,726,[750.82320479 246.28932312],10
3202,726,[493.21555285 236.55803367],3
3203,726,[612.62155154 472.65646397],5
3204,726,[355.92557674 418.40028263],23
3205,727,[755.55112371 247.50006853],10
3206,727,[493.43738621 236.91400821],3
3207,727,[611.50336736 472.145062  ],5
3208,727,[355.78398501 418.20241206],23
3209,728,[755.73120193 248.81714484],10
3210,728,[493.94318136 237.67335828],3
3211,728,[611.71680321 472.33042141],5
3212,728,[356.04179974 418.03846333],23
3213,729,[755.13584259 249.48818887],10
3214,729,[493.97514157 237.93416181],3
3215,729,[613.21952193 472.77468167],5
3216,729,[356.07306284 417.87904893],23
3217,730,[749.08406977 248.17038369],10
3218,730,[494.06731896 237.85182604],3
3219,730,[613.66314466 472.96930159],5
3220,730,[355.74747465 417.66865375],23
3221,731,[747.34098547 248.12290738],10
3222,731,[493.93260192 238.00305831],3
3223,731,[613.90116539 472.92956722],5
3224,731,[355.31564032 417.15523043],23
3225,732,[747.37831828 246.90857621],10
3226,732,[493.58779783 237.47790407],3
3227,732,[613.22451421 473.07520263],5
3228,732,[354.62211531 416.18442519],23
3229,733,[746.56178354 244.33437505],10
3230,733,[492.63639282 236.67763772],3
3231,733,[612.84054485 473.88819074],5
3232,733,[354.55581875 415.52332909],23
3233,734,[742.74059139 241.72290764],10
3234,734,[491.71747476 235.00348151],3
3235,734,[613.39203297 474.1659237 ],5
3236,734,[354.2648743  414.89479465],23
3237,735,[745.38547149 241.45871964],10
3238,735,[491.21480785 233.56154767],3
3239,735,[613.15381817 473.08725082],5
3240,735,[352.2599667  409.43716767],23
3241,736,[744.33799074 244.73539001],10
3242,736,[489.70198254 231.28469757],3
3243,736,[612.40565555 472.84276558],5
3244,736,[352.7300498  411.99476614],23
3245,737,[745.38134568 246.94719733],10
3246,737,[490.03597708 229.69602528],3
3247,737,[612.82692677 472.53703355],5
3248,737,[353.9968103  412.87237298],23
3249,738,[747.15886832 247.51718118],10
3250,738,[490.95447344 230.15891963],3
3251,738,[613.58599383 472.24895229],5
3252,738,[354.78762819 412.36137031],23
3253,739,[747.25214642 248.15669794],10
3254,739,[491.28916269 229.79384425],3
3255,739,[614.22960923 472.11224585],5
3256,739,[355.59606268 412.25272647],23
3257,740,[747.94792224 247.49440434],10
3258,740,[491.75936094 229.02872446],3
3259,740,[616.7063509  472.31038897],5
3260,740,[354.33141984 407.71559538],23
3261,741,[748.62923948 247.5355191 ],10
3262,741,[493.44689548 228.61396804],3
3263,741,[619.1463214  472.94137723],5
3264,741,[354.06702603 406.06615723],23
3265,742,[752.82236724 245.80693028],10
3266,742,[494.29253766 228.39565851],3
3267,742,[621.2047276  473.49259512],5
3268,742,[353.88049057 404.90554799],23
3269,743,[750.87087476 241.20669098],10
3270,743,[494.82548052 227.59363238],3
3271,743,[621.30918548 473.26108425],5
3272,743,[354.80172678 403.78610675],23
3273,744,[751.94994181 238.57958459],10
3274,744,[496.0928803 227.2548468],3
3275,744,[621.58304087 472.31780094],5
3276,744,[355.73366739 402.68843276],23
3277,745,[749.06737641 234.61991783],10
3278,745,[496.36099865 226.09230495],3
3279,745,[622.54511197 471.9780259 ],5
3280,745,[356.93209514 402.37294208],23
3281,746,[752.30372123 233.21201896],10
3282,746,[496.97449839 225.01755586],3
3283,746,[623.15418034 471.87716881],5
3284,746,[357.0170466  401.80567988],23
3285,747,[759.08210647 230.18092547],10
3286,747,[498.60908419 224.80950426],3
3287,747,[624.1296031 472.0010743],5
3288,747,[357.45342741 401.1130611 ],23
3289,748,[757.65281075 225.96462684],10
3290,748,[499.05747907 221.35226494],3
3291,748,[624.42836579 471.14380326],5
3292,748,[357.9330261  400.42238966],23
3293,749,[757.76775504 227.31879846],10
3294,749,[501.30329736 216.73634362],3
3295,749,[626.27221636 470.82976901],5
3296,749,[360.56533194 399.73812133],23
3297,750,[762.51212731 230.06580084],10
3298,750,[498.82685771 216.24350492],3
3299,750,[628.04616075 470.34119199],5
3300,750,[361.13833381 396.68131135],23
3301,751,[762.26197055 228.5460994 ],10
3302,751,[499.91552545 216.52151374],3
3303,751,[641.65517438 470.70239927],5
3304,751,[363.76068942 396.20007353],23
3305,752,[757.83977328 227.90548662],10
3306,752,[500.17325315 215.61717275],3
3307,752,[647.87297252 470.89903853],5
3308,752,[364.8210558  395.52799621],23
3309,753,[759.11353435 227.76197978],10
3310,753,[500.6104427  214.30960837],3
3311,753,[651.30790041 470.17723897],5
3312,753,[366.63743152 397.64291222],23
3313,754,[761.69987781 229.06710538],10
3314,754,[503.84916202 214.22106893],3
3315,754,[654.12216787 469.27941927],5
3316,754,[368.35588195 397.27934473],23
3317,755,[762.65255286 227.60694634],10
3318,755,[503.86071043 211.2089799 ],3
3319,755,[655.53291316 468.38766296],5
3320,755,[365.608563   395.94449799],23
3321,756,[763.03586582 225.74260265],10
3322,756,[502.286543   206.46015351],3
3323,756,[658.34333711 467.44679205],5
3324,756,[367.23922147 396.06202187],23
3325,757,[767.98656659 223.21294485],10
3326,757,[502.65300088 204.10157955],3
3327,757,[656.78327597 467.58565599],5
3328,757,[367.2102154  393.37186992],23
3329,757,[529.12554016 243.69109344],40
3330,758,[766.84075009 219.90762459],10
3331,758,[503.22663185 203.43149408],3
3332,758,[659.87333438 467.8467933 ],5
3333,758,[371.3167144  393.55666258],23
3334,759,[768.30972834 219.41121962],10
3335,759,[504.12509016 203.26874712],3
3336,759,[663.04356783 466.95601743],5
3337,759,[369.85827901 390.94194022],23
3338,760,[765.22328739 217.82768163],10
3339,760,[503.38609967 202.14338213],3
3340,760,[667.45804369 466.78398296],5
3341,760,[369.52130744 390.15674305],23
3342,761,[767.10410192 212.45399672],10
3343,761,[499.78804999 199.40103029],3
3344,761,[669.58532601 466.38740173],5
3345,761,[362.56227944 387.94136678],23
3346,762,[761.83638912 206.15125608],10
3347,762,[498.4453889 198.4378378],3
3348,762,[670.18572969 465.94486541],5
3349,762,[358.00165187 385.92426915],23
3350,763,[757.41334426 206.74981221],10
3351,763,[496.93903    197.28488521],3
3352,763,[668.19287395 464.96972427],5
3353,763,[354.77408197 385.10038487],23
3354,764,[751.27727414 208.19159995],10
3355,764,[489.14431033 194.14660047],3
3356,764,[663.03917581 464.28620362],5
3357,764,[349.76802684 383.93333531],23
3358,765,[748.75648505 206.21556149],10
3359,765,[485.15047828 193.53069363],3
3360,765,[659.70580522 464.41344886],5
3361,765,[343.30425922 382.44150938],23
3362,766,[739.01052038 206.04306654],10
3363,766,[475.78458783 188.59191573],3
3364,766,[652.73486619 464.13510033],5
3365,766,[336.84621738 380.74144663],23
3366,767,[729.96560888 201.98912484],10
3367,767,[469.78682225 187.14147561],3
3368,767,[646.32413455 464.17723248],5
3369,767,[328.94033055 377.51399376],23
3370,768,[732.55354769 195.79105591],10
3371,768,[465.89871935 187.29394745],3
3372,768,[627.59591959 463.24400226],5
3373,768,[324.02644813 375.46990342],23
3374,769,[732.90228468 182.50089251],10
3375,769,[465.39613567 190.59204816],3
3376,769,[620.51170304 461.20053729],5
3377,769,[321.97847088 375.51751291],23
3378,770,[736.0681489  175.79223641],10
3379,770,[464.46870947 191.84660711],3
3380,770,[616.08371548 459.24932566],5
3381,770,[320.97272213 376.27634623],23
3382,771,[732.824202   169.28806367],10
3383,771,[462.45074567 189.77021569],3
3384,771,[611.43788031 457.47783097],5
3385,771,[317.63710815 376.74829203],23
3386,772,[731.61370369 169.23684265],10
3387,772,[463.37028114 187.06990895],3
3388,772,[607.03912234 454.86684439],5
3389,772,[320.38640565 365.6990529 ],23
3390,773,[733.65390084 169.40826808],10
3391,773,[460.46677331 187.92374341],3
3392,773,[602.82937086 453.1537087 ],5
3393,773,[327.12569077 335.58628024],23
3394,774,[732.21836058 169.4947773 ],10
3395,774,[464.97720794 188.30767101],3
3396,774,[592.74759943 455.19237329],5
3397,774,[339.3187031  306.96430461],23
3398,775,[731.24400316 169.99151697],10
3399,775,[464.07529904 190.76162516],3
3400,775,[568.77272483 456.58295121],5
3401,775,[333.35917203 300.51146256],23
3402,776,[730.11698149 169.15682097],10
3403,776,[459.40011131 193.46590164],3
3404,776,[563.83528074 455.67079402],5
3405,776,[348.49436213 302.94458527],23
3406,777,[733.82701284 165.18066333],10
3407,777,[461.64323085 194.80992002],3
3408,777,[574.29877636 455.5023824 ],5
3409,777,[336.50017821 289.05017131],23
3410,778,[736.26705116 163.32558745],10
3411,778,[461.90509572 194.74536097],3
3412,778,[582.84963085 454.82580534],5
3413,778,[330.85315786 280.7053571 ],23
3414,779,[736.92973786 163.17723485],10
3415,779,[445.82325014 201.32282742],3
3416,779,[584.36756706 454.04242485],5
3417,779,[353.55565416 268.74518045],23
3418,780,[736.98607954 163.46994929],10
3419,780,[583.33077487 451.3406582 ],5
3420,780,[390.75032335 263.79375526],23
3421,781,[738.67058717 166.62533251],10
3422,781,[584.36346441 449.13541735],5
3423,781,[409.57700926 271.68615664],23
3424,782,[747.38253895 165.8975893 ],10
3425,782,[586.94743924 449.59559192],5
3426,782,[417.13951324 276.01592896],23
3427,782,[426.07757337 229.78894442],3
3428,783,[750.92756733 161.22080852],10
3429,783,[587.6091907  453.44083549],5
3430,783,[414.77234321 276.58597893],23
3431,784,[752.4994253  159.65259076],10
3432,784,[592.99435394 456.66651211],5
3433,784,[415.01351337 273.92735556],23
3434,784,[416.82098419 205.69375522],3
3435,785,[752.42272617 160.20254048],10
3436,785,[594.37746934 458.5593698 ],5
3437,785,[413.92541847 271.59596416],23
3438,785,[413.25248995 204.43086057],3
3439,786,[751.82485419 162.17880347],10
3440,786,[596.62231675 461.63233142],5
3441,786,[409.85923177 267.57977222],23
3442,787,[752.44267066 162.73570267],10
3443,787,[596.26007588 463.33582097],5
3444,787,[422.79344315 265.57412921],23
3445,788,[751.17103387 163.74480244],10
3446,788,[598.06838776 462.56270798],5
3447,788,[423.66115397 272.74804131],23
3448,789,[750.64133612 164.69293622],10
3449,789,[598.41008197 461.97520758],5
3450,789,[414.38463907 286.05928974],23
3451,789,[458.53872553 200.82645685],3
3452,790,[752.23169604 167.34823786],10
3453,790,[598.33166204 458.77252635],5
3454,790,[408.47089713 297.51582677],23
3455,790,[461.71159432 202.19505841],3
3456,791,[754.47474697 168.02283706],10
3457,791,[597.97903548 456.80636022],5
3458,791,[407.11308051 304.74968509],23
3459,791,[459.40537288 200.56995723],3
3460,792,[756.4726286  169.46792498],10
3461,792,[597.65654913 455.34317521],5
3462,792,[405.67837236 308.37020428],23
3463,792,[456.72243425 197.5039489 ],3
3464,792,[419.89744568 259.17852631],42
3465,793,[754.63130168 171.26200029],10
3466,793,[597.3409197  453.89178793],5
3467,793,[410.43859646 309.83727497],23
3468,793,[454.11928573 192.67512501],3
3469,793,[421.28291149 261.68909163],42
3470,794,[754.69035196 172.60829383],10
3471,794,[597.2736299  453.58297797],5
3472,794,[411.91573049 312.02939837],23
3473,794,[452.71301969 191.03996104],3
3474,794,[419.90503963 260.00559252],42
3475,795,[754.16128411 172.87718622],10
3476,795,[596.6233063  452.99523184],5
3477,795,[413.46455592 312.46264752],23
3478,795,[452.59460831 190.87219033],3
3479,795,[419.90474795 263.60513886],42
3480,796,[754.6952386  174.29954855],10
3481,796,[597.55665214 453.85883335],5
3482,796,[415.64967223 312.42048943],23
3483,796,[450.35447478 190.31481663],3
3484,796,[422.87959237 262.49301321],42
3485,797,[755.53278963 173.98034179],10
3486,797,[598.7443201  454.08056256],5
3487,797,[417.13694887 312.01847655],23
3488,797,[448.23938367 186.89294193],3
3489,797,[424.67951595 257.76538002],42
3490,798,[759.5325723  175.19550096],10
3491,798,[600.37663959 454.3802297 ],5
3492,798,[421.36864169 310.20909742],23
3493,798,[445.95264553 187.72040591],3
3494,798,[431.13718589 251.4012804 ],42
3495,799,[763.59910802 175.93907504],10
3496,799,[602.57765322 454.46649638],5
3497,799,[422.05610735 304.04731453],23
3498,799,[444.92164347 189.23428338],3
3499,800,[765.27811943 176.02291344],10
3500,800,[604.31240328 453.37978228],5
3501,800,[425.53045124 300.36034907],23
3502,800,[446.28763758 189.99205983],3
3503,800,[949.34768066  47.12252808],43
3504,801,[768.42883181 176.9807716 ],10
3505,801,[605.45123329 453.66223205],5
3506,801,[423.31140467 293.95496626],23
3507,801,[448.63767694 198.33795865],3
3508,801,[952.65729282  46.64089396],43
3509,802,[770.35170347 178.24803215],10
3510,802,[606.84742182 454.25907183],5
3511,802,[423.33444391 293.83488589],23
3512,802,[451.62784081 203.78847042],3
3513,802,[955.08177045  44.64169357],43
